qid,arm,input_tokens,output_tokens,cache_creation_input_tokens,cache_read_input_tokens,turns,hit_turn_cap,stop_reason,error,wall_clock_s,started_at,answer,any_file_hit,all_files_hit,symbol_hit,matched_files,judge_correct,judge_reason,cost_total_billed,cost_agent_billed,cost_judge_billed,cost_uncached_list,in_stuffed_prefix,difficulty,scaling_subset
q33,indexed_topk3,50382,2744,0,0,5,False,end_turn,,32.361,2026-09-08T09:49:50Z,"## Pipeline from `Query(...)` to an OpenAPI parameter entry

**1. Route creation builds a `Dependant` from the endpoint signature**

When a route is added (`APIRouter.add_api_route`, `fastapi/routing.py`), the `APIRoute` calls `_build_dependant_with_parameterless_dependencies`, which calls `get_dependant(path=..., call=self.endpoint, scope=""function"")` (`fastapi/dependencies/utils.py:271`).

`get_dependant` inspects the endpoint's typed signature (`get_typed_signature`) and, for every parameter, calls `analyze_param(param_name, annotation, value, is_path_param)`.

**2. `analyze_param` recognizes the `Query` field info**

In `analyze_param` (`fastapi/dependencies/utils.py:507-547`), if the parameter's `field_info` is an instance of `params.Query` (subclass of `params.Param`, `fastapi/params.py`, with `in_ = ParamTypes.query`), it:
- validates the annotation is a scalar, a scalar sequence, or a `BaseModel` (asserted specifically for `params.Query`),
- builds a Pydantic `ModelField` via `create_model_field`, attaching the original `Query(...)` `FieldInfo` as `field.field_info`.

If a plain default like `Query(...)` had no explicit `in_`, it's set to `ParamTypes.query` here too.

**3. The resulting field is bucketed into `dependant.query_params`**

Back in `get_dependant`, the returned `ParamDetails.field` is added to the dependant via `add_param_to_fields` (`fastapi/dependencies/utils.py:550`), which reads `field_info.in_` and appends the field to `dependant.query_params` (since `in_ == ParamTypes.query`). This `Dependant` is stored as `route.dependant`.

**4. OpenAPI generation walks the dependant tree**

`FastAPI.openapi()` (`fastapi/applications.py:1070`) calls `get_openapi(...)`, which for each route calls `get_openapi_path(route=..., ...)` (`fastapi/openapi/utils.py:311`).

`get_openapi_path` calls `_get_openapi_dependency_data(route.dependant)` (`fastapi/openapi/utils.py:99`), which recursively walks the dependant and its sub-dependants, collecting all `query_params` (plus path/header/cookie params) into an `_OpenAPIDependencyData` struct.

**5. Fields are converted into OpenAPI parameter dicts**

`_get_openapi_operation_parameters` (`fastapi/openapi/utils.py:159`) iterates `(ParamTypes.query, query_params)` groups. For each field it:
- skips it if `field_info.include_in_schema` is `False`,
- builds the JSON schema via `get_schema_from_model_field`,
- determines the parameter name via `get_validation_alias` (honoring `alias`/`validation_alias` from the `Query(...)` call),
- builds the dict:
```python
parameter = {
    ""name"": name,
    ""in"": ""query"",
    ""required"": param.field_info.is_required(),
    ""schema"": param_schema,
}
```
- then adds `description`, `deprecated`, and examples if set on the `Query(...)` field info.

**6. The parameter is added to the operation**

Back in `get_openapi_path`, these parameter dicts are appended to `operation[""parameters""]`, which becomes part of `paths[path][method][""parameters""]` in the final OpenAPI document returned by `app.openapi()`.

So the chain is: `Query(...)` FieldInfo → `analyze_param`/`create_model_field` → `add_param_to_fields` puts it in `dependant.query_params` → `_get_openapi_dependency_data` collects it → `_get_openapi_operation_parameters` renders it as a `{""in"": ""query"", ...}` dict → `get_openapi_path` attaches it to the operation.",True,False,True,fastapi/params.py;fastapi/openapi/utils.py,True,"It traces Query params.Query field info through dependant.query_params to _get_openapi_operation_parameters and get_openapi_path in openapi/utils.py, matching expected files and symbols.",0.144704,0.128204,0.0165,0.128204,all,multi_hop,false
q29,indexed_topk3,6678,582,0,0,3,False,end_turn,,9.003,2026-09-08T09:50:27Z,"In the background-tasks tutorial (e.g. `docs_src/background_tasks/tutorial002_an_py310.py`), the `get_query` dependency receives the request's `BackgroundTasks` instance as a parameter and, if a query parameter `q` is provided, calls `background_tasks.add_task(write_log, message)` on it to schedule a log-writing task before returning `q`.

```python
def get_query(background_tasks: BackgroundTasks, q: str | None = None):
    if q:
        message = f""found query: {q}\n""
        background_tasks.add_task(write_log, message)
    return q
```

Because FastAPI reuses the same `BackgroundTasks` object for the whole request, the task added inside the dependency is merged with any tasks added later in the path operation function (`send_notification`), which also adds its own task via `background_tasks.add_task(write_log, message)`. Both tasks then run together after the response is sent.",True,True,True,docs_src/background_tasks/tutorial002_an_py310.py,True,"The answer names the correct file, get_query and write_log symbols, and accurately describes adding the write_log background task via add_task when q is provided.",0.025491,0.019176,0.006315,0.019176,all,trace,false
q01,indexed_topk3,6395,580,0,0,2,False,end_turn,,11.301,2026-09-08T09:50:39Z,"## Answer

The actual resolution of a request's dependencies is performed in the **`solve_dependencies`** async function, located in **`fastapi/dependencies/utils.py`** (around lines 578–638+).

This function:
- Takes the `Dependant` tree for a path operation (built earlier by `get_dependant`) and the current `Request`/`WebSocket`.
- Iterates over `dependant.dependencies` (the sub-dependencies), applying any `dependency_overrides_provider` overrides, and recursively resolving each sub-dependant.
- Extracts path/query/header/cookie/body parameters, calls the dependency callables, and caches results via `dependency_cache`.
- Returns a `SolvedDependency` object containing the resolved `values`, `errors`, `background_tasks`, `response`, and `dependency_cache`.

It is invoked from **`fastapi/routing.py`** inside the `_solve_dependencies` async context manager method (on the route/route-group class, around lines 2209–2252), which sets up the per-request `AsyncExitStack`s (`fastapi_inner_astack`, `fastapi_function_astack`) in the ASGI `scope` and then calls `await solve_dependencies(...)`, raising a `RequestValidationError` if `solved_result.errors` is non-empty, and yielding the `SolvedDependency` to the caller (the actual endpoint-calling code in routing).",True,True,True,fastapi/dependencies/utils.py,True,"The answer names solve_dependencies in fastapi/dependencies/utils.py as the site of dependency resolution, matching the expected file and symbol, with accurate supporting detail.",0.02597,0.01859,0.00738,0.01859,all,locate,true
q14,indexed_topk3,4545,399,0,0,2,False,end_turn,,7.25,2026-09-08T09:50:55Z,"The script is `scripts/docs.py`. It's a Typer CLI that contains both functions:

- **`generate_readme()`** (and helper `generate_readme_content()`) — reads `docs/en/docs/index.md`, strips header permalinks, injects the sponsors section, and rewrites `README.md` if it's out of date.
- **`build_all()`** — builds the full translated documentation site into `./site/` by staging and building each language via Zensical (`build_zensical_lang_to_stage`, `copy_zensical_stage_to_site`, `stage_zensical_docs`, `build_zensical_config`), using multiprocessing across supported languages.

Both are Typer `@app.command()` entries in `scripts/docs.py`, so they're invoked as CLI subcommands of that script (e.g. `python scripts/docs.py build-all` / `generate-readme`).",True,True,True,scripts/docs.py,True,"Correctly names scripts/docs.py with generate_readme and the per-language site build commands, matching the expected primary location despite naming build_all instead of build_lang.",0.023105,0.01308,0.010025,0.01308,none,locate,false
q19,indexed_topk3,12440,908,0,0,4,False,end_turn,,15.696,2026-09-08T09:51:07Z,"## `FastAPI.openapi()`

Located in `fastapi/applications.py` (method `openapi`, lines ~1070–1101).

It calls **`get_openapi(...)`** (imported from `fastapi.openapi.utils`), passing in the app's title, version, `openapi_version`, summary, description, terms_of_service, contact, license_info, `self.routes`, `self.webhooks.routes`, `openapi_tags`, `servers`, `separate_input_output_schemas`, and `external_docs`. This function builds the actual OpenAPI schema dict from the router's routes.

## What makes repeated calls cheap

Two things combine for caching:

1. **Result caching** — the computed schema is stored in `self.openapi_schema`. On the next call, if `self.openapi_schema` is already set, `get_openapi` is *not* re-invoked; the cached dict is returned directly.

2. **Cache invalidation via a cheap version check** — rather than recomputing a schema hash from routes, FastAPI tracks a lightweight integer ""routes version"" via `self.router._get_routes_version()`. The schema is only regenerated if `self._openapi_routes_version` doesn't match the router's current version (`fastapi/applications.py`).

   - The router (`APIRouter` in `fastapi/routing.py`) maintains `self._routes_version`, incremented by `_mark_routes_changed()` whenever routes are added/changed.
   - `_get_routes_version()` sums this counter recursively across any nested `_IncludedRouter` sub-routers (guarding against cycles with a `seen` set), giving an overall cheap-to-compute integer that changes only when the route set actually changes.

So, as long as no routes have been added/modified (i.e., the version counter is unchanged), `openapi()` just returns the cached `self.openapi_schema` immediately, avoiding the expensive route/schema traversal in `get_openapi`.",True,False,True,fastapi/applications.py,True,"It correctly names FastAPI.openapi() in applications.py calling get_openapi from fastapi/openapi/utils.py and the self.openapi_schema caching that makes repeat calls cheap, despite extra speculative detail.",0.05535,0.03396,0.02139,0.03396,all,trace,false
q21,indexed_topk3,11337,951,0,0,3,False,end_turn,,16.329,2026-09-08T09:51:33Z,"## `get_dependant` — per-parameter calls

In `fastapi/dependencies/utils.py`, `get_dependant` iterates over `endpoint_signature.parameters` (obtained via `get_typed_signature(call)`), and for **each parameter** it calls, in order:

1. **`analyze_param(param_name=..., annotation=..., value=..., is_path_param=...)`**
   Inspects the parameter's type annotation and default value (including unwrapping `Annotated[...]` metadata) to produce a `ParamDetails` object containing `type_annotation`, `depends` (a `params.Depends`/`Security`, if any), and `field` (a `ModelField`, if it's a regular data param).

2. Depending on the result of `analyze_param`, one of the following is then called:
   - **`get_dependant(...)` (recursively)** — if `param_details.depends is not None`, i.e. the parameter is itself a sub-dependency (`Depends`/`Security`). The resulting `sub_dependant` is appended to `dependant.dependencies`.
   - **`add_non_field_param_to_dependency(param_name=..., type_annotation=..., dependant=...)`** — if the parameter's type is a special framework type (`Request`, `WebSocket`, `HTTPConnection`, `Response`, `StarletteBackgroundTasks`, or `SecurityScopes`), setting the corresponding `*_param_name` attribute on `dependant`.
   - **`add_param_to_fields(field=param_details.field, dependant=dependant)`** — for ordinary (non-`Body`) data parameters, which sorts the field into `dependant.path_params`, `query_params`, `header_params`, or `cookie_params` based on `field.field_info.in_`. If the field is a `Body` param, it's instead appended directly to `dependant.body_params`.

So for each parameter, `get_dependant` calls `analyze_param` first, then one of `get_dependant` (recursive), `add_non_field_param_to_dependency`, or `add_param_to_fields` (or a direct append to `body_params`), based on what kind of parameter it is (source: `fastapi/dependencies/utils.py`, lines ~271–347).",True,True,True,fastapi/dependencies/utils.py,True,"Answer correctly names fastapi/dependencies/utils.py and identifies analyze_param as the per-parameter call, with accurate additional detail on subsequent branching.",0.044944,0.032184,0.01276,0.032184,all,trace,true
q15,indexed_topk3,12129,365,0,0,3,False,end_turn,,8.726,2026-09-08T09:51:54Z,"The CI workflow that runs the test suite is **`.github/workflows/test.yml`** (named `Test`). This is confirmed by badges in the docs (e.g., `docs/uk/docs/index.md`, `docs/tr/docs/index.md`) referencing `github.com/fastapi/fastapi/actions/workflows/test.yml`, and by release-notes entries (`docs/en/docs/release-notes.md`) mentioning changes to ""test workflow config"" and jobs within it (e.g., ""Allow skipping `benchmark` job in `test` workflow"", ""Run tests with `pytest-xdist` and `pytest-cov`"").",True,True,True,.github/workflows/test.yml,True,"The answer correctly identifies .github/workflows/test.yml as the CI workflow running the test suite, matching the expected file despite not naming the specific jobs.",0.033778,0.027908,0.00587,0.027908,none,locate,false
q17,indexed_topk3,7752,471,0,0,3,False,end_turn,,14.265,2026-09-08T09:52:07Z,"The handler created inside `get_request_handler` in `fastapi/routing.py` (the inner `async def app(request: Request) -> Response`) does two things with the endpoint:

1. **Invocation** – it calls `run_endpoint_function(dependant=dependant, values=values, is_coroutine=is_coroutine)` (defined in `fastapi/routing.py`) to actually execute `dependant.call` (the endpoint function) with the resolved dependency values.

2. **Serialization** – it then passes the raw result to `serialize_response(...)` (also in `fastapi/routing.py`) to validate/serialize the return value into JSON-compatible content (using the `response_field`, `include`/`exclude`, `by_alias`, etc., falling back to `jsonable_encoder` when there's no response field), before wrapping it in the appropriate `Response` object.",True,True,True,fastapi/routing.py,True,"The answer names fastapi/routing.py and correctly identifies run_endpoint_function for invocation and serialize_response for serialisation, matching the expected symbols with accurate supporting detail.",0.026859,0.020214,0.006645,0.020214,all,trace,true
q20,indexed_topk3,13590,760,0,0,4,False,end_turn,,18.139,2026-09-08T09:52:24Z,"`FastAPI.setup()` (in `fastapi/applications.py`, lines ~1103–1157) conditionally registers up to five routes via `self.add_route(..., include_in_schema=False)`:

1. **OpenAPI schema route** — `self.openapi_url` (e.g. `/openapi.json`), added if `self.openapi_url` is set. Handler `openapi()` returns the JSON schema (via `self.openapi()`), adjusting `servers` for `root_path` if `root_path_in_servers` is enabled.

2. **Swagger UI docs route** — `self.docs_url` (e.g. `/docs`), added if both `self.openapi_url` and `self.docs_url` are set. Handler `swagger_ui_html()` renders the Swagger UI page via `get_swagger_ui_html`.

3. **Swagger UI OAuth2 redirect route** — `self.swagger_ui_oauth2_redirect_url`, added only if that URL is set (nested inside the docs_url condition). Handler `swagger_ui_redirect()` returns `get_swagger_ui_oauth2_redirect_html()`.

4. **ReDoc route** — `self.redoc_url` (e.g. `/redoc`), added if both `self.openapi_url` and `self.redoc_url` are set. Handler `redoc_html()` renders the ReDoc page via `get_redoc_html`.

All of these are excluded from the generated OpenAPI schema (`include_in_schema=False`). The `setup()` method is defined right after the `openapi()` method in the `FastAPI` class in `fastapi/applications.py`.",True,False,True,fastapi/applications.py,True,"Identifies setup() in fastapi/applications.py and the OpenAPI, Swagger UI, OAuth2 redirect, and ReDoc routes using the expected docs helpers; the stray 'five' is a trivial slip.",0.044495,0.03478,0.009715,0.03478,all,trace,false
q34,indexed_topk3,12722,1605,0,0,3,False,end_turn,,21.751,2026-09-08T09:52:46Z,"## Answer

When an endpoint's return value fails validation against its declared `response_model`, FastAPI raises a `ResponseValidationError` instead of trying to serialize/send the invalid data. Since no default exception handler is registered for that error type, it propagates out of the request-handling stack and is caught by Starlette's `ServerErrorMiddleware`, which converts it into a generic `500 Internal Server Error` response — rather than allowing a malformed/half-serialized body to be sent to the client.

**Where this happens:**

1. **Response validation** — `fastapi/routing.py`, function `serialize_response()`:
   - It validates the endpoint's return value against the response `ModelField`:
     ```python
     value, errors = field.validate(response_content, {}, loc=(""response"",))
     ...
     if errors:
         raise ResponseValidationError(
             errors=errors,
             body=response_content,
             endpoint_ctx=ctx,
         )
     ```
   - This is called from the route's request handler (built in `routing.py`) after the endpoint function runs and before a `Response` object is constructed, so an invalid return value never reaches the point of being serialized into JSON and sent out.

2. **`ResponseValidationError` definition** — `fastapi/exceptions.py`, class `ResponseValidationError(ValidationException)`. It carries the offending `body` and endpoint context but is otherwise a normal exception.

3. **No default handler for it** — `fastapi/applications.py`, in `FastAPI.__init__`:
   ```python
   self.exception_handlers.setdefault(HTTPException, http_exception_handler)
   self.exception_handlers.setdefault(RequestValidationError, request_validation_exception_handler)
   self.exception_handlers.setdefault(WebSocketRequestValidationError, websocket_request_validation_exception_handler)
   ```
   Notice `ResponseValidationError` is **not** among these defaults. Only `HTTPException` and `RequestValidationError` get handlers that turn them into well-formed client-facing responses.

4. **Result** — because there's no registered handler, the `ResponseValidationError` bubbles up past FastAPI's `ExceptionMiddleware` to Starlette's `ServerErrorMiddleware` (the outermost middleware in the stack built by `FastAPI.build_middleware_stack`), which catches any unhandled exception and returns a generic `500 Internal Server Error` (or, in debug mode, a traceback page) instead of emitting a broken/partial JSON body.

This is also exactly what's exercised in `tests/test_validation_error_context.py`, where a custom handler must be explicitly registered for `ResponseValidationError` if the application wants to customize this behavior — confirming that by default it is left to fall through as a server error.",True,True,True,fastapi/routing.py;fastapi/exceptions.py,True,"The answer correctly identifies serialize_response in fastapi/routing.py raising ResponseValidationError from fastapi/exceptions.py, which is unhandled and becomes a 500 server error.",0.051459,0.041494,0.009965,0.041494,all,multi_hop,false
q11,indexed_topk3,14281,765,0,0,3,False,end_turn,,10.597,2026-09-08T09:53:12Z,"The `fastapi` CLI entry point is implemented in **`fastapi/cli.py`**:

```python
try:
    from fastapi_cli.cli import main as cli_main
except ImportError:  # pragma: no cover
    cli_main = None


def main() -> None:
    if not cli_main:
        message = 'To use the fastapi command, please install ""fastapi[standard]"":\n\n\tpip install ""fastapi[standard]""\n'
        print(message)
        raise RuntimeError(message)
    cli_main()
```

Key points:
- `fastapi/cli.py` defines `main()`, which delegates to `cli_main` imported from the external **`fastapi_cli`** package (installed via the `fastapi[standard]` extra). This is the actual implementation of commands like `fastapi dev` and `fastapi run`, but it lives in a separate `fastapi-cli` distribution, not in this repo.
- `fastapi/__main__.py` simply calls this `main()` function, which is what runs when you execute `python -m fastapi` or the installed `fastapi` console script (as declared in the project's packaging metadata, e.g. `pyproject.toml`'s `[project.scripts]` section pointing to `fastapi.cli:main`).

So within this repository, the entry point logic itself is just the thin wrapper in `fastapi/cli.py` (and `fastapi/__main__.py`), while the real CLI behavior (argument parsing, `dev`/`run` subcommands, app discovery, etc.) is implemented in the separate `fastapi-cli` package.",True,True,True,fastapi/cli.py,True,"The answer correctly identifies fastapi/cli.py and its main() function as the CLI entry point, accurately describing delegation to the external fastapi_cli package.",0.043652,0.036212,0.00744,0.036212,all,locate,false
q23,indexed_topk3,14664,694,0,0,5,False,end_turn,,14.276,2026-09-08T09:53:18Z,"In `fastapi/security/http.py`, the `HTTPBearer.__call__` method checks `scheme.lower() != ""bearer""` after confirming the header, scheme, and credentials are all present. If the scheme is not ""bearer"" (case-insensitive):

- If `self.auto_error` is `True` (the default), it calls `self.make_not_authenticated_error()` and raises the resulting `HTTPException` — a `401 Unauthorized` response with detail `""Not authenticated""` and a `WWW-Authenticate: Bearer` header (from `HTTPBase.make_not_authenticated_error`/`make_authenticate_headers`).
- If `self.auto_error` is `False`, it simply returns `None` instead of raising, allowing optional authentication flows.

If the scheme does match ""bearer"", it returns an `HTTPAuthorizationCredentials(scheme=scheme, credentials=credentials)` object instead.",True,True,True,fastapi/security/http.py,True,"Candidate correctly cites fastapi/security/http.py HTTPBearer.__call__, the scheme check, and raising make_not_authenticated_error when auto_error else returning None.",0.057608,0.036268,0.02134,0.036268,all,trace,false
q08,indexed_topk3,6343,451,0,0,2,False,end_turn,,8.82,2026-09-08T09:53:40Z,"`OAuth2PasswordBearer` is implemented in `fastapi/security/oauth2.py`, as the `OAuth2PasswordBearer` class.

Key details:
- It's defined starting around line 425 in `fastapi/security/oauth2.py`.
- It inherits from the `OAuth2` class (also in that same file), which in turn inherits from `SecurityBase` in `fastapi/security/base.py`.
- Its `__init__` takes parameters like `tokenUrl`, `scheme_name`, `scopes`, `description`, and `auto_error`.
- As a callable class, its `__call__` method (inherited/overridden behavior in the file) extracts the `Authorization` header from the request, validates it starts with `Bearer `, and returns the token string — raising a 401 error if missing/invalid (when `auto_error=True`).

This is the core implementation referenced by the FastAPI tutorial docs (`docs/zh/docs/tutorial/security/first-steps.md`, `docs/zh-hant/docs/tutorial/security/first-steps.md`), which describe its usage as a dependency for OAuth2 Password flow with Bearer tokens.",True,True,True,fastapi/security/oauth2.py,True,"The answer names fastapi/security/oauth2.py and the OAuth2PasswordBearer class, matching expected file and symbol, with accurate supporting detail.",0.024056,0.017196,0.00686,0.017196,all,locate,false
q35,indexed_topk3,17920,1177,0,0,3,False,end_turn,,14.466,2026-09-08T09:53:53Z,"## How the OpenAPI schema is served

In `FastAPI.setup()` (`fastapi/applications.py`), if `self.openapi_url` is set (default `""/openapi.json""`), FastAPI registers a route handler:

```python
async def openapi(req: Request) -> JSONResponse:
    root_path = req.scope.get(""root_path"", """").rstrip(""/"")
    schema = self.openapi()
    if root_path and self.root_path_in_servers:
        ...  # inject servers entry for root_path
    return JSONResponse(schema)

self.add_route(self.openapi_url, openapi, include_in_schema=False)
```

So a plain GET to `/openapi.json` calls `self.openapi()` and wraps the result in a `JSONResponse`. This same route also underlies `/docs` (Swagger UI) and `/redoc`, which just point their `openapi_url` reference at this endpoint.

## What prevents regeneration on every request

The actual schema generation happens in `FastAPI.openapi()`:

```python
def openapi(self) -> dict[str, Any]:
    routes_version = self.router._get_routes_version()
    if not self.openapi_schema or self._openapi_routes_version != routes_version:
        self.openapi_schema = get_openapi(
            title=self.title,
            version=self.version,
            ...
            routes=self.routes,
            webhooks=self.webhooks.routes,
            ...
        )
        self._openapi_routes_version = routes_version
    return self.openapi_schema
```

Two things stop regeneration on every call:

1. **Caching via `self.openapi_schema`** — once built, the dict is stored on the app instance. If it's already set (truthy) and the routes haven't changed, the cached value is returned directly instead of calling `get_openapi(...)` again.
2. **Route-version invalidation** — `self._openapi_routes_version` is compared against `self.router._get_routes_version()`. The cache is only invalidated (schema rebuilt) if the router's route set has actually changed (e.g., routes added/removed dynamically); otherwise the cached schema is reused.

This is exactly the mechanism documented in `docs/tr/docs/how-to/extending-openapi.md` for custom OpenAPI schemas (""Şemayı yalnızca bir kez üretin... `.openapi_schema` özelliğini bir cache gibi kullanın""), and it's built into the default `FastAPI.openapi()` method itself, so every subsequent request to `/openapi.json` (and thus `/docs`/`/redoc`) just returns the cached dict wrapped in a fresh `JSONResponse`.",True,False,True,fastapi/applications.py,True,"It correctly names setup()'s /openapi.json route, FastAPI.openapi(), get_openapi, and the self.openapi_schema cache, despite fabricating an extra route-version invalidation detail.",0.06787,0.04761,0.02026,0.04761,all,multi_hop,false
q30,indexed_topk3,12412,854,0,0,4,False,end_turn,,17.353,2026-09-08T09:54:16Z,"The release-preparation script (`scripts/prepare_release.py`) modifies the version file as follows:

1. **Reads the current version** – `get_current_version(content, version_file)` locates the single `__version__ = ""X.Y.Z""` assignment in the file using `VERSION_PATTERN` and returns it (raising a `RuntimeError` if there isn't exactly one match).

2. **Computes the new version** – `bump_version(current_version, bump)` parses the current `major.minor.patch` (via `parse_version`) and increments it according to the requested bump type:
   - `major` → `major+1.0.0`
   - `minor` → `major.minor+1.0`
   - `patch` (default) → `major.minor.patch+1`

3. **Validates and rewrites the version string** – `update_version_file(content, version, version_file)`:
   - Re-fetches the current version and asserts the new version is strictly greater (`parse_version(version) <= parse_version(current_version)` raises an error).
   - Uses `VERSION_PATTERN.sub(f'__version__ = ""{version}""', content, count=1)` to replace the `__version__` assignment in the file's text with the new version string (only the first/only match is replaced).

4. **Writes the file back to disk** – in the `prepare` command, the updated content returned by `update_version_file` is written back with `version_file.write_text(...)`, so the on-disk Python file now contains the bumped `__version__` value.

So overall, the script bumps the semantic version found in the file's `__version__ = ""...""` line and overwrites the file with the new version string, failing loudly if the file doesn't contain exactly one version assignment or if the new version isn't greater than the current one.

There's also a separate `current_version` command that just reads and echoes the current version without modifying the file (`scripts/prepare_release.py:155-178`).",True,True,True,scripts/prepare_release.py,True,"The answer names scripts/prepare_release.py and describes bump_version, update_version_file, and the prepare command writing the bumped __version__ back to disk, matching the expected file and symbols.",0.041499,0.033364,0.008135,0.033364,none,trace,false
q36,indexed_topk3,16714,1044,0,0,4,False,end_turn,,23.556,2026-09-08T09:54:36Z,"## How `include_router` combines prefix, tags, and dependencies

When `APIRouter.include_router()` is called (`fastapi/routing.py:3264-3317`), it builds a `_RouterIncludeContext` via the classmethod `_RouterIncludeContext.for_include` (`fastapi/routing.py:1305-1341`), passing in `parent_router=self` (the router `include_router` was called on) and the new `prefix`/`tags`/`dependencies` arguments passed to the call.

`for_include` concatenates the parent's existing values with the new ones:

```python
prefix=parent_router.prefix + prefix,
tags=[*parent_router.tags, *(tags or [])],
dependencies=[*parent_router.dependencies, *(dependencies or [])],
```

So:
- **prefix**: string-concatenated — parent's prefix comes first, then the prefix given to `include_router`.
- **tags**: list-concatenated — parent's tags first, then the new tags appended.
- **dependencies**: list-concatenated — parent's dependencies first, then the new dependencies appended.

The resulting `_RouterIncludeContext` is stored (wrapped in an `_IncludedRouter`) in `self.routes` (`fastapi/routing.py:3305-3307`), representing the ""effective"" combined settings for that inclusion, without mutating the child router's own attributes.

Similar fields (`responses`, `callbacks`, `default_response_class`, `deprecated`, `include_in_schema`, `generate_unique_id_function`, etc.) are combined analogously in the same method.

Additionally, `_RouterIncludeContext.combine()` (`fastapi/routing.py:1343-1373`) performs the same kind of prefix/tags/dependencies concatenation (`self` + `child_context`) when nested/multi-level router inclusions need their contexts merged (e.g., when a router included in another router is itself further included), ensuring prefixes, tags, and dependencies accumulate correctly across multiple levels of nesting.",True,False,True,fastapi/routing.py,True,"The answer pinpoints include_router in fastapi/routing.py and correctly describes parent-first concatenation of prefix, tags, and dependencies, matching the expected location and behaviour.",0.101823,0.043868,0.057955,0.043868,all,multi_hop,false
q10,indexed_topk3,29608,1461,0,0,5,False,end_turn,,24.91,2026-09-08T09:55:19Z,"In this codebase, dependency-with-yield exit stacks are **not** closed by the ASGI middleware `AsyncExitStackMiddleware` (`fastapi/middleware/asyncexitstack.py`) — that middleware is now only used to close files (see the comment in `fastapi/applications.py`, `Starlette.build_middleware_stack`/`FastAPI` middleware assembly around lines 1027-1073).

Instead, the exit stack that actually runs the ""after yield"" code for dependencies is created and closed inline in the request-handling code in `fastapi/routing.py`:

- `request_response()` (fastapi/routing.py, ~lines 121-164) wraps each *path operation* call in:
  ```python
  async with AsyncExitStack() as request_stack:
      scope[""fastapi_inner_astack""] = request_stack
      async with AsyncExitStack() as function_stack:
          scope[""fastapi_function_astack""] = function_stack
          response = await f(request)
      await response(scope, receive, send)
  ```
  The `async with AsyncExitStack()` blocks are what close (exit) the dependencies-with-yield stacks (`request_stack`/`function_stack`), after the response has been sent, so it works correctly with streaming responses.

- The same pattern is duplicated for route groups in `APIRouteGroup._solve_dependencies` (fastapi/routing.py, ~lines 2209-2252), and used similarly for WebSockets in `get_websocket_app` (fastapi/routing.py, ~lines 764-798), which reads `websocket.scope[""fastapi_inner_astack""]`.

- The stacks are populated via `solve_dependencies()` and the generator-dependency resolution helper (`_solve_generator`) in `fastapi/dependencies/utils.py`, which pushes each dependency's generator into either the request-level or function-level `AsyncExitStack` (`request_astack`/`function_astack`), keyed by the dependency's `scope`.

So: the “closing” logic lives in `request_response()` in `fastapi/routing.py`, not in the `AsyncExitStackMiddleware` class.",True,True,True,fastapi/middleware/asyncexitstack.py,False,"The answer explicitly denies that AsyncExitStackMiddleware closes dependency-with-yield exit stacks, attributing the behavior instead to request_response in fastapi/routing.py, contradicting the expected location.",0.089031,0.073826,0.015205,0.073826,all,locate,false
q24,indexed_topk3,3075,846,0,0,2,False,end_turn,,10.191,2026-09-08T09:55:50Z,"## `contextmanager_in_threadpool` (fastapi/concurrency.py:17-41)

This function wraps a synchronous context manager so it can be used as an async context manager, running its blocking `__enter__`/`__exit__` calls in a thread pool via `run_in_threadpool`/`anyio.to_thread.run_sync`.

### What it does with `__exit__`

- It calls `cm.__enter__` in the thread pool using the **default** thread-pool capacity limiter (via `run_in_threadpool`).
- For `cm.__exit__`, it explicitly passes a **separate, dedicated `CapacityLimiter(1)`** (`exit_limiter`) instead of using the default shared limiter:
  - If an exception occurred inside the `yield` block, `__exit__` is called with the exception info (`type(e), e, e.__traceback__`), and if `__exit__` returns a falsy value (doesn't suppress the exception), the original exception is re-raised.
  - If no exception occurred, `__exit__` is called with `(None, None, None)`.

### Why a separate capacity limiter is used

The default thread pool has a limited, shared capacity limiter that bounds how many threads can run concurrently. If `__exit__` had to wait for a slot on that same shared limiter, it could deadlock or create race conditions in scenarios where:

- The context manager itself manages its own internal thread/connection pool (e.g., a database connection pool).
- All the default thread pool's slots are occupied by threads that are themselves blocked waiting to acquire a resource that only becomes available once `__exit__` runs (releasing/closing that resource).

In other words, if `__exit__` had to compete for the same limited pool of worker threads used for other blocking operations, you could get a deadlock: the exit call needed to free a resource is stuck waiting for a thread, while other operations are stuck waiting for that resource.

By creating a brand-new `CapacityLimiter(1)` for each call, `__exit__` is guaranteed to always have its own independent slot to run in — it will never be blocked waiting on the main thread pool's limiter. The comment in the code notes that since a new limiter is created per call, ""any non-zero limit works (1 is arbitrary)"" — the value `1` isn't meaningful for concurrency control, it's just there to give `__exit__` its own unblocked capacity for execution.",True,True,True,fastapi/concurrency.py,True,"Answer correctly identifies fastapi/concurrency.py's contextmanager_in_threadpool, its __exit__ handling with exception info and re-raise, and the dedicated CapacityLimiter(1) to avoid deadlocks/race conditions.",0.03425,0.01461,0.01964,0.01461,all,trace,false
